"video","internet","phone","age","income","HHsize","married","children"
108.09799805,50.4,20.25,48,6,3,0,0
97.538970947,46.5,0,54,3,2,1,0
59.097998047,45.3,20.949996948,76,8,2,1,0
64.997998047,55.3,10,22,9,1,0,0
22.569992065,35,10,38,3,1,0,0
102.0119873,50.4,0,60,6,3,1,1
64.901226044,38.375,0,28,3,2,0,0
194.99191895,49.2,25,60,8,3,1,1
79.571948242,41,0,22,1,2,0,0
80.549987793,46,0,66,1,1,0,0
77.191967773,0,25,52,2,5,1,0
92.891967773,49.2,0,34,1,1,0,0
68.837988281,51.4,0,44,5,1,0,0
64.391983032,41.7,15,30,2,2,1,0
77.838970947,36.5,0,32,6,3,1,1
75.326639811,50,0,32,6,3,1,0
62.991973877,45,0,54,3,5,1,0
98.14197998,65.2,0,56,7,6,1,1
157.52189941,49.6,0,46,6,2,1,0
76.363977051,51.4,0,50,3,3,0,1
61.809997559,40,0,NA,NA,NA,NA,NA
22.071990967,35,0,50,7,2,1,0
87.797998047,50,0,78,7,1,1,0
29.728991699,0,29.989990234,72,2,6,1,1
89.95994873,45,10,94,6,1,0,0
77.391967773,54.6,0,52,6,4,1,1
85.738970947,31.8,14,50,6,6,1,1
66.597998047,48.3,15.25,68,3,6,1,1
126.04196167,52.2,1,94,1,2,1,0
80.2199646,49.2,27,74,6,2,1,0
18.659988403,50,0,44,1,2,0,0
64.373986816,41,0,66,8,3,1,0
62.289983114,0,0,NA,NA,NA,NA,NA
131.06394043,44.2,16.7,42,1,1,0,0
141.63793945,44.989990234,0,56,7,5,0,1
59.745986938,35,0,26,1,2,1,0
81.426953125,24.5,7,72,2,5,0,0
69.871948242,29.4,23,66,4,1,0,0
83.973962402,36.6,15,36,4,7,1,1
46.167999268,0,0,54,6,2,0,0
71.738970947,29,10,22,1,1,0,0
8.0809997559,52.4,0,54,7,4,1,0
82.457958984,31.349996948,19.949996948,36,1,3,1,1
45.409973145,35,0,28,3,4,0,1
31.519995117,45.3,0,56,6,1,0,0
115.64996338,37.009979248,20,40,9,1,0,0
76.607498169,46.125,0,58,1,1,0,0
66.194946289,55,0,34,3,1,0,0
87.503955078,0,0,74,6,1,0,0
61.991973877,65,15.5,50,3,1,0,0
110.89799805,45.3,0,28,2,1,0,0
7,0,0,NA,NA,NA,NA,NA
76.34197998,0,0,54,2,2,0,0
80.809997559,45,0,38,5,2,0,0
65.238980103,32.6,20,42,1,1,0,0
74.276222229,34.5,10,42,1,1,0,0
80.938970947,49.7,0,84,1,1,0,0
82.091967773,35,19,34,4,1,0,0
83.538970947,0,25,78,1,5,0,0
53.571975708,28,10,54,6,3,0,1
81.597998047,36.6,27.199996948,76,5,2,1,0
90.397998047,34.3,26,44,7,3,1,0
15,45,0,34,3,2,0,1
124.54597778,39.4,0,72,6,4,1,1
78.63996582,54.6,0,38,4,3,0,1
62.87197876,37,0,34,2,2,0,0
68.361990356,46.5,0,48,2,3,0,0
70.346960449,43.9,14,66,6,2,1,0
97.297998047,50.8,20,64,4,2,1,0
88.145977783,40,11,42,5,3,1,1
81.2,58.2,0,38,2,6,1,0
63.497998047,52.5,15.25,50,1,2,1,0
71.069946289,45,0,42,1,1,0,0
75.34197998,49.2,25,58,6,5,1,0
17.2,39.5,0,20,1,1,0,0
86.791967773,35,0,34,4,2,1,0
91.809997559,45,0,18,2,1,0,0
23.997998047,0,0,80,2,3,1,1
76.648968506,0,0,48,3,3,0,1
87.66998291,35,0,46,6,2,0,0
83.775964355,55.7,22.5,70,6,4,1,0
80.371948242,59.4,0,44,3,4,1,1
5,50,10,32,2,2,1,0
85.845977783,27,25,40,9,3,1,1
124.5909668,66.2,20.949996948,50,5,4,1,1
17,0,0,40,3,2,1,1
76.323999023,0,0,92,4,2,1,0
17.270993042,56.5,0,64,6,4,1,1
92.471948242,30.3,14.4,64,6,3,1,1
83.238970947,38,0,78,6,3,1,0
74.597998047,53,0,36,6,3,1,1
76.373986816,43.4,25,54,6,5,1,1
99.071960449,36.2,0,34,3,1,0,0
74.323974609,0,0,82,2,1,0,0
77.345977783,36.4,25,76,6,4,1,0
48.809997559,60,0,40,3,3,1,1
87.897998047,34.2,17.75,54,7,5,1,1
168.19194336,48.6,25,60,4,3,0,1
82.171948242,68,0,42,6,4,1,1
103.94196777,50.949981689,21,52,8,2,1,0
44.795974731,46.4,0,74,1,1,0,0
78.197998047,40,0,20,1,1,0,0
105.9739624,66.6,25,50,9,4,1,1
73.097998047,38,0,76,6,2,1,0
71.897998047,60.4,25,82,1,3,1,1
58.197998047,40,0,46,3,1,0,0
77.04899292,41.289978027,27.6,60,4,3,1,1
58.223986816,29,0,46,6,3,1,0
135.08791504,56.649981689,0,76,6,2,1,0
84.845977783,25,25,68,8,4,1,1
61.409973145,0,0,64,6,2,1,0
50.221963501,35,0,44,5,4,1,1
67.871948242,0,0,26,1,1,0,0
168.87197266,44.989990234,0,42,5,2,0,0
65.038980103,34,0,48,5,9,1,1
83.391967773,63,0,68,3,2,0,0
66.797998047,33.8,16.25,56,4,5,1,1
63.66998291,45,10,NA,NA,NA,NA,NA
58.223986816,0,0,32,3,1,0,0
123.94896851,36.5,25,44,5,8,1,1
96.791967773,40,13.5,38,4,3,1,1
54.973986816,0,0,72,1,4,1,1
90.321948242,44.6,0,48,1,2,0,0
119.32663981,45,0,70,5,2,1,0
81.648968506,0,30,76,6,3,0,0
62.659973145,46,0,44,3,1,0,0
115.2619751,46.989990234,0,26,2,1,0,0
79.161990356,0,19,50,3,3,0,0
73.944946289,45,0,68,5,3,1,1
91.091967773,33.8,13,46,4,2,1,0
28.989990234,30.4,0,42,6,3,0,1
72.84197998,46.7,23,58,4,3,1,0
75.34197998,48.6,0,48,6,5,1,1
68.097998047,40.159985352,27.199996948,66,3,6,1,1
115.84597778,30,11.5,26,3,2,1,0
86.257446289,55,0,36,6,3,1,1
98.611962891,40.159997559,27,60,7,6,1,1
68.838970947,41.5,0,40,7,1,0,0
95.609985352,63,0,62,3,1,0,0
67.095986938,45,11.5,60,9,6,1,1
89.691967773,52.2,0,58,6,3,1,0
80.171948242,28,0,58,7,1,0,0
66.097998047,0,0,56,6,1,0,0
99.538970947,57,25,44,1,3,0,1
68.838970947,49.2,0,34,5,4,1,1
79.597998047,40,0,46,5,5,1,0
86.691967773,42.9,0,70,4,1,0,0
29.728991699,43,0,48,6,4,1,1
111.03897095,60.4,25,60,8,5,1,0
30.071990967,35.4,0,40,4,2,0,1
69.645980835,0,23,62,1,1,0,0
150.17192383,28.2,25,56,7,3,1,0
68.597998047,30.3,0,68,7,5,1,1
65.873971558,0,18.2,72,6,3,1,0
77.391967773,52.2,0,34,6,3,1,1
65.138980103,37.7,14.994995117,62,1,1,0,0
83.571948242,28,15,54,7,5,1,0
77.549987793,66,0,26,6,2,1,0
124.77198486,40.8,0,66,9,3,1,0
60.821980286,59.2,0,54,8,2,0,0
153.36791992,47.4,0,46,3,2,0,0
100.19196777,38.2,0,58,8,2,1,0
92.647973633,45,0,38,1,1,0,0
30.74599762,48.4,25,74,2,2,1,0
59.838980103,40,19,28,9,3,0,1
159.76188965,0,0,54,4,1,0,0
73.838970947,38,0,56,4,2,0,0
74.323999023,0,0,64,3,2,0,0
77.771948242,45.4,20.949996948,68,7,4,1,1
113.99196777,41.6,25,60,4,3,1,1
72.971966553,51.4,15,70,3,8,1,1
73.828961182,36.5,29.989990234,90,4,1,0,0
73.571984863,42.689978027,0,62,9,4,1,1
16.5,0,0,84,1,1,0,0
75.171948242,0,0,82,6,1,0,0
128.20891724,36.5,25,50,4,3,0,0
98.159973145,50,0,30,8,4,0,1
100.77096558,60.259979248,0,44,1,2,0,1
89.638970947,36.5,25,34,7,2,0,1
60.973986816,0,0,54,3,3,0,1
76.597998047,38.3,0,32,9,1,0,0
87.809997559,43,0,58,1,1,0,0
82.34197998,50.2,0,70,8,2,1,0
85.191998291,50,15,42,6,4,1,1
11.2,38.9,0,66,1,1,0,0
77.597998047,38,10,66,5,1,0,0
3.5,45,0,20,1,2,1,0
40.571980286,0,0,40,6,4,0,0
96.245977783,0,13,74,1,1,0,0
63.197998047,35,0,NA,NA,NA,NA,NA
87.597998047,62.4,0,60,4,1,0,0
89.869946289,45,0,22,3,2,0,0
58.819976807,34.989990234,0,NA,NA,NA,NA,NA
81.648968506,0,0,52,3,2,0,0
72.837988281,38.3,27.25,66,6,3,1,0
86.569946289,45,0,24,9,1,0,0
139.79191895,47.2,15,56,1,5,0,1
7,49.989990234,0,58,1,2,0,1
86.845977783,30,0,74,5,2,1,0
66.597998047,51.5,0,52,1,1,0,0
97.296948242,0,21,92,6,2,1,0
18.719985962,0,0,24,1,3,0,1
63.391973877,45.4,25,38,6,5,1,1
67.143330892,45,0,30,1,1,0,0
3.5,55,0,68,3,2,0,0
143.99794922,45.4,0,58,9,5,1,0
100.71195068,29.4,0,54,9,5,1,0
129.56994629,35,10,56,9,3,1,0
125.42895508,40.6,0,62,7,4,1,0
67.531964111,45.4,23,32,9,3,1,0
76.597998047,63,10,72,5,2,1,0
77.171948242,0,0,64,6,5,1,1
64.191973877,36.6,18.5,90,5,2,1,0
74.731958008,25.4,0,96,4,2,1,0
109.40496216,32.183981323,9,62,6,2,1,0
127.36596069,38.5,10.25,62,5,5,1,1
63.391973877,35,15,46,7,2,1,0
66.097998047,21.3,31,36,2,5,0,1
52.07197876,46.4,26,40,7,3,0,0
92.371948242,30,19.5,50,8,6,1,1
57.497998047,37.4,0,24,2,1,0,0
105.10994873,46.531997681,0,56,6,3,1,1
81.095977783,30.8,22,58,5,2,1,0
62.659973145,35,0,NA,NA,NA,NA,NA
74.377966309,0,0,52,6,2,1,0
81.471948242,33,0,52,5,4,1,1
128.42191162,50,25,54,5,3,1,0
66.409973145,45,0,40,3,2,0,1
68.161987305,34.9,0,28,9,1,0,0
87.597998047,42.4,0,58,6,3,1,1
76.34197998,0,22.949996948,78,1,1,0,0
53.597998047,43.75,0,42,1,2,0,0
72.845977783,0,20,66,6,3,0,0
18.404998779,10,0,24,2,3,1,1
40.073974609,40.8,0,54,9,2,0,0
92.861987305,30,25,50,5,2,1,0
99.838970947,39.5,0,72,6,2,1,0
99.297998047,35.3,26,56,7,4,1,0
56.671966553,24.6,0,62,9,2,1,0
76.597998047,46.1,19.9,88,8,1,1,0
93.618306478,60,17.5,46,1,1,0,0
54.569976807,50,5,26,1,1,0,0
139.77891846,52.855987549,4,62,6,4,1,1
114.34597778,41,25,48,7,4,1,1
111.37194824,37.4,25,50,1,3,1,1
78.355660575,21.428571429,0,34,6,2,0,0
63.345986938,30.6,20,74,8,2,0,1
10,48.4,0,26,1,2,0,1
21.197998047,33.4,15.25,86,6,2,1,0
167.15794678,53.7,0,64,4,4,1,1
117.08796387,55.149981689,37.5,64,4,2,1,0
74.148968506,35,0,52,1,3,1,1
70.391967773,0,0,58,3,3,1,0
103.03695679,48,0,90,7,4,1,1
108.94196777,50.6,0,32,6,3,1,1
103.59799805,38,0,60,3,2,0,0
44.731985474,30,0,46,7,4,1,1
42.716998291,36.195996094,15.25,64,6,3,0,0
165.71391602,31.1,25,42,8,5,1,1
52.491998291,53,15,56,6,7,1,1
65.597998047,0,25.25,82,5,2,1,0
92.097998047,45,27.25,58,4,3,1,0
72.464978027,29,20,68,6,3,1,0
87.373986816,43.4,25,54,6,7,1,1
66.637976074,38,0,42,7,2,0,0
72.647949219,24.5,0,76,6,2,0,0
55.219978333,45,0,58,3,2,1,0
106.39098511,40.259979248,0,72,8,4,1,1
99.455981445,59.2,0,56,8,4,1,0
75.34197998,45,0,84,7,1,0,0
177.72189941,48.5,0,50,7,2,1,0
154.95,35.191998291,0,48,7,5,1,1
76.751977539,0,17.5,42,3,6,0,0
81.13895874,0,0,66,6,3,1,0
89.438970947,29,10,64,6,3,1,0
7,0,0,NA,NA,NA,NA,NA
82.391967773,56.6,0,38,2,1,0,0
88.161987305,40,0,46,9,2,1,0
82.838970947,32.2,0,92,2,1,0,0
89.659973145,50,10,NA,NA,NA,NA,NA
40.311993408,27.4,0,48,3,1,0,0
75.597998047,0,0,52,4,3,0,1
85.623950195,35.4,19,26,1,1,0,0
66.791970825,55,0,46,5,4,1,1
96.238970947,50.1,13.490998077,44,1,1,0,0
89.638970947,36.5,26.995996094,44,2,3,1,1
71.409973145,77.5,10,62,1,1,0,0
89.191967773,42.4,25,40,8,4,1,1
125.54597778,35,25,40,9,8,1,1
82.991998291,48.3,10,38,6,5,1,1
111.56994629,35,0,22,1,2,0,0
54.569976807,50,10,NA,NA,NA,NA,NA
77.89798584,26.3,17.75,52,9,6,1,1
75.938970947,30.4,25,56,1,2,0,0
62.991973877,45,0,52,6,2,0,1
84.53795166,57.195996094,0.9979995728,32,7,4,1,0
85.181958008,35,0,42,5,3,0,1
78.496960449,42.4,21,64,1,2,0,0
137.99191895,49.2,0,54,4,4,0,1
43.47197876,30,19,76,1,2,0,0
33.763989258,24,0,28,2,2,1,0
76.34197998,40.2,0,46,6,3,1,0
121.73897095,0,0,28,1,1,0,0
49.397998047,0,0,32,4,3,1,1
109.87194824,34.5,0,48,6,2,1,1
72.438970947,44.2,25,74,4,4,1,0
95.497961426,4.5,20.25,58,6,1,0,0
97.171960449,37.2,27.949996948,42,4,4,0,1
119.23494873,48.503991699,20.993994141,64,7,4,1,1
65.409973145,0,10,82,1,2,1,0
88.288970947,53.3,0,26,8,1,0,0
127.87191162,49.2,20,56,5,2,1,0
74.781970215,41.6,19.989996338,38,7,3,1,0
78.738970947,32.2,12.5,38,3,5,0,1
65.597998047,40.3,0,42,5,2,1,0
6,0,0,44,4,1,0,0
82.838970947,41.1,0,52,5,3,0,1
72.569946289,45,10,28,7,1,0,0
74.671948242,39,0,26,6,2,0,0
72.391967773,0,0,80,6,3,1,0
103.09597778,40,10,40,1,1,0,0
142.56193848,36.4,0,64,9,5,1,0
32.277984619,45.4,0,58,3,1,0,0
98.791967773,35,15,56,7,5,1,1
86.597998047,47.1,12.5,50,8,2,0,0
147.74196777,96.2,0,44,6,3,0,1
73.597998047,47.4,20.25,86,6,5,1,1
72.371948242,25,0,70,7,3,0,1
108.84896851,36.5,56.439971924,42,6,1,0,0
96.871948242,28.5,15,64,9,3,1,1
71.491998291,40,0,38,9,2,1,0
61.07197876,27,0,90,4,2,1,0
60.756663005,45,0,62,3,2,1,0
64.409973145,45,0,40,6,4,0,1
74.963977051,29,0,76,6,2,1,0
61.773986816,30,0,18,1,1,0,0
69.041967773,0,0,76,5,6,1,0
82.538970947,36.5,25,48,4,2,0,1
89.191967773,0,0,38,1,1,0,0
75.001959229,45.4,29.949996948,64,6,5,1,0
71.623986816,50,0,36,4,3,0,1
72.34197998,46.6,0,62,4,5,1,1
120.23897095,38,18.5,38,1,1,0,0
40.073999023,20.7,0,24,5,2,0,0
110.1279541,41,0,34,1,5,1,1
64.569946289,70,0,22,1,2,1,0
83.071948242,51.4,26,44,5,4,0,1
53.538980103,0,10,62,2,3,0,1
142.03892822,34,39.989990234,72,3,4,1,1
83.197998047,40.4,0,66,6,2,1,0
46.597998047,36.3,0,80,4,3,1,1
127.03895874,30,25,62,4,4,1,0
82.097998047,35.4,17.75,26,1,3,1,1
68.171948242,47,0,38,3,2,1,0
76.097998047,0,0,62,4,5,1,0
68.971948242,37,10,20,3,1,0,0
112.32398682,35,25,38,6,5,1,1
78.491967773,47.5,0,26,1,1,0,0
71.473986816,41,0,64,6,5,1,1
66.973974609,48.8,25,84,3,2,1,0
47.346980286,64,11,52,9,2,1,0
109.57797852,51.949981689,0,42,6,3,0,1
45.991973877,45,15,66,1,1,0,0
26.8,0,0,36,6,2,0,0
85.471948242,44.4,0,30,4,2,0,1
109.17498779,41,0,36,1,1,0,0
80.663977051,35,0,66,7,2,1,0
76.34197998,44.6,23,62,5,1,0,0
96.41998291,65,0,22,2,1,0,0
98.659973145,53,16.5,44,9,5,1,1
73.336972046,48.7,25,44,1,1,0,0
51.809997559,65,0,54,4,2,0,0
119.84196777,8,17,34,3,3,0,1
31.947998047,30,10,68,4,5,1,1
66.391973877,56.225,2,20,3,4,0,1
103.71397705,28.5,0,28,2,4,1,1
87.609960938,0,36.5,52,3,2,0,0
93.595977783,49,9,28,4,4,0,1
138.14196777,64.4,0,38,9,3,1,1
29.728991699,0,8,60,2,3,0,0
70.838970947,37,25,42,4,2,0,0
66.873974609,45.4,0,90,1,3,0,1
73.371948242,52.4,25,64,6,3,1,0
40.07197876,42.4,15,64,7,2,1,0
21.197998047,58.6,0,74,5,5,1,0
78.404391819,45,15,38,3,2,1,0
101.48195801,54.054983521,25,58,6,2,1,0
74.097998047,44.989990234,27.199996948,68,3,4,0,0
71.659973145,46,0,32,5,3,0,1
68.597998047,48.3,0,26,1,1,0,0
84.991967773,35,25,60,6,3,1,0
35.485538059,36.333333333,0,62,1,2,0,1
55.409973145,71,6,26,1,2,1,0
85.471948242,42.4,20,42,9,2,1,0
25.327987671,45,0,58,6,3,1,0
66.716998291,32.8,19.75,76,7,3,1,0
87.297998047,0,0,24,1,1,0,0
135.73892822,57,25,56,6,2,1,0
40.779980469,60.4,0,82,3,1,0,0
35.841973877,46.6,11.994999695,58,9,8,1,1
76.34197998,0,25,60,1,1,0,0
121.89799805,50,0,52,9,3,1,1
21.197998047,0,17.75,88,3,2,1,0
120.03897095,36.5,24.989990234,58,6,5,0,1
91.161962891,84,21,60,7,3,1,1
58.809997559,40,0,44,9,2,1,0
83.597998047,33,36.25,64,2,2,1,0
47.891992188,62,20,54,5,2,1,0
83.095977783,32,17.5,68,9,3,1,0
84.577978516,53,0,42,6,3,0,1
60.423974609,35,7,64,5,1,0,0
117.99799805,40.5,0,62,7,4,1,1
84.587988281,44.3,25,52,5,3,1,0
24.409988403,39,10,58,5,2,1,0
68.659973145,29,0,44,2,2,0,1
110.59799805,40,0,34,4,3,1,1
73.838970947,38,23,66,3,3,1,1
28.871990967,35,0,38,8,3,1,1
57.597998047,70,0,34,4,4,1,1
92.031982422,30.579986572,42.129974365,70,9,3,1,0
80.097998047,45,27.25,52,4,3,1,1
63.838980103,0,0,58,4,3,0,1
101.39799805,21.3,20.25,56,7,3,1,0
63.22199707,0,0,48,4,1,0,0
95.845977783,26.2,0,80,5,3,1,0
18.301986694,34.2,23,42,6,2,0,0
71.391967773,48.6,0,20,3,4,0,1
89.597998047,58,0,62,7,6,1,1
61.345977783,0,26,48,2,3,1,0
69.828961182,46.5,12.5,30,8,2,1,0
82.638970947,50.2,14.989997864,64,3,3,0,1
67.071948242,0,0,54,6,4,1,1
121.1739624,25,25,62,8,2,1,0
70.409973145,45,0,32,1,1,0,0
66.371960449,28.5,0,34,6,4,1,1
67.546954346,37,10,84,1,3,1,0
100.85198975,30,21,78,9,4,1,0
159.74593506,40.5,25,40,8,3,1,1
72.883321126,28.333333333,0,38,6,3,1,1
79.397998047,50.3,15,42,5,3,1,1
75.111987305,27.4,20,62,6,4,1,0
4.5409973145,57.225,0,42,6,1,0,0
71.809997559,45,0,58,2,2,0,0
75.34197998,52.2,0,72,3,2,1,0
77.845977783,43.6,16,72,5,2,0,1
57.291973877,45,0,20,4,1,0,0
141.04196777,47.2,23,70,4,5,1,1
118.29195557,37.2,19,46,7,3,1,0
80.597998047,47.4,0,NA,NA,NA,NA,NA
80.197998047,33.3,0,30,1,1,0,0
72.845977783,31.4,20,80,8,2,1,0
91.961987305,0,0,78,9,1,0,0
75.569946289,0,0,28,1,1,0,0
64.569946289,35,0,56,9,5,1,0
78.597998047,43,0,56,3,2,1,0
110.62196045,0,21,56,8,3,0,1
63.46999783,45,0,42,1,6,0,0
91.845977783,40,10,56,4,6,1,1
117.24197998,0,25,70,5,2,1,0
80.138970947,33.5,5,54,7,5,1,0
70.493988037,27.5,20.5,68,6,2,0,0
74.363964844,35.379989624,32.494995117,82,3,1,0,0
136.45197754,42.2,3,62,4,1,0,0
96.971948242,42.4,0,74,8,2,1,0
81.648968506,34.949981689,30,82,9,2,1,0
44.471237183,85.625,3.75,30,1,4,1,1
107.69799805,45,25.199996948,76,1,1,1,0
93.569946289,0,0,NA,NA,NA,NA,NA
120.21895142,47.2,34.989990234,36,3,2,0,0
49.569976807,70,0,NA,NA,NA,NA,NA
81.797998047,40.3,0,44,3,4,0,1
91.397998047,35.3,0,30,4,1,0,0
78.521984863,0,0,38,3,3,1,0
74.41998291,35,0,18,4,1,0,0
76.34197998,60.2,20.449996948,80,6,2,1,0
66.58996582,45,0,38,1,1,0,0
81.648968506,0,0,90,2,3,0,1
85.34197998,40.2,0,82,2,2,0,0
65.71665446,41,10,20,1,4,0,1
102.04597778,0,25,74,3,2,1,0
135.98693848,57,25,28,7,2,0,0
103.56994629,55,10,86,7,3,1,1
52.492999268,27.5,0,80,6,1,0,0
74.545977783,32,0,24,6,1,0,0
79.821972656,0,17.5,86,6,3,1,0
84.14197998,46,10,80,6,4,1,0
124.47244263,55,15,42,6,5,0,1
68.097998047,35.3,0,56,5,3,1,0
51.563980103,48.5,0,34,5,1,0,0
63.809997559,55,0,74,3,4,1,1
92.191967773,29.6,22,54,4,2,1,0
78.521984863,0,0,46,9,2,1,0
68.838970947,56.7,9,48,6,7,1,1
36.809997559,40,0,58,6,1,0,0
162.42891846,31,49.989990234,42,6,2,0,1
66.659973145,29,0,30,4,5,0,0
38.297973633,30.689990234,0,46,9,5,1,1
64.569946289,55,0,56,2,5,1,0
100.59799805,53,15.25,28,1,3,0,0
53.177751329,45,15,44,4,6,1,1
61.809997559,50,20.199996948,32,7,1,0,0
62.297998047,0,16.75,42,6,4,1,1
90.954968262,15,0,80,6,2,0,0
177.1489502,50.179992676,25,50,7,3,1,1
58.569976807,65,0,34,6,2,0,0
99.071948242,30,24,62,6,2,1,0
42.320980835,40.7,0,78,3,2,1,0
81.997998047,40,15,46,6,3,1,1
44.47197876,47,0,36,4,2,0,0
7,62.4,0,52,5,1,0,0
23.6,51.4,0,NA,NA,NA,NA,NA
71.128961182,26.009994507,0,62,5,6,1,1
85.645977783,28.2,10,60,6,2,1,0
37.6,41,0,NA,NA,NA,NA,NA
140.88791504,73.649951172,32.464987183,58,4,3,0,0
98.961987305,47.4,19,64,5,3,1,0
136.17492676,46,0,62,6,2,1,0
79.569946289,55,10,28,4,1,0,0
14.533996582,55,17,42,6,4,0,1
64.391973877,50.6,0,34,9,1,0,0
73.094970703,60,0,44,6,7,1,1
67.587988281,33.3,31,62,9,3,1,0
87.050964355,30,12.5,62,1,1,0,0
63.238980103,32.2,14.5,80,7,4,1,1
65.174987793,0,0,80,2,3,0,1
72.073986816,0,0,70,1,2,1,0
73.148968506,30,0,68,3,4,0,1
98.471948242,47.4,0,32,6,2,1,0
68.597998047,44,16.5,30,4,4,0,1
68.597998047,50.4,24.25,56,5,3,1,0
70.34197998,49.2,0,48,3,1,0,0
72.191973877,76.2,0,40,1,1,0,0
139.38793945,40.3,42.949981689,66,9,4,1,0
76.641967773,31,11.494999695,52,6,3,0,0
81.236981201,42.2,0,66,4,3,1,0
79.837988281,41,0,78,5,3,0,1
100.52194824,40.5,25,30,9,1,0,0
63.809997559,50,0,NA,NA,NA,NA,NA
37.397998047,0,15,40,3,3,0,1
109.37194824,55,0,30,7,3,1,1
151.53191528,35.079992676,21,54,9,5,1,1
86.19568743,55,0,50,5,2,0,1
85.316967773,50.6,6,30,2,1,0,0
87.845977783,0,0,66,5,1,0,0
81.569946289,55,0,80,2,2,1,0
69.809997559,38,15.25,78,1,2,0,0
68.597998047,43.3,0,40,1,6,0,1
76.838970947,51.079989624,20,30,1,1,0,0
125.39799805,45,34.149993896,66,9,4,1,1
85.945953369,54.183981323,0,24,3,2,0,0
41.491973877,28.2,4,58,4,4,0,0
44.27197876,32,15,38,2,4,1,1
101.75331624,48.333333333,3.3333333333,50,6,2,0,0
29.569992065,35,10,NA,NA,NA,NA,NA
83.04899292,51.989978027,25,86,4,2,1,0
77.363977051,35,0,60,5,4,1,0
52.872837612,51.857142857,0,NA,NA,NA,NA,NA
89.191967773,41.2,20,64,2,2,1,0
73.597998047,37.4,0,36,3,3,1,1
61.809997559,40,15.25,40,4,3,1,1
104.68199463,49.2,0,64,4,2,1,0
69.138980103,41.8,10,60,6,4,1,1
135.53892822,36.5,30,52,5,2,1,0
92.143330892,50,10,20,3,1,0,0
63.373986816,37.4,0,52,8,6,1,0
57.136981201,20,13.5,68,9,2,1,0
82.597998047,27,0,52,1,1,0,0
89.270953369,42.4,0,32,7,4,1,1
74.34197998,0,25,88,5,2,1,0
60.397998047,0,0,50,1,5,0,1
76.891967773,42.2,20,30,7,4,1,1
72.837988281,0,0,54,7,1,0,0
84.74197998,49.2,25,72,6,6,1,0
66.591973877,47.6,0,58,6,2,1,1
70.391967773,0,15,62,9,5,1,1
135.59192505,54,10.98999939,38,7,4,1,1
81.648968506,0,0,80,1,2,1,0
73.363977051,36,0,26,1,1,0,0
57.543991089,0,0,84,2,1,0,0
96.831945801,10.009994507,14.989997864,82,9,1,0,0
90.539978027,41,0,60,7,1,0,0
57.845986938,28.4,0,52,4,2,0,0
68.809997559,40,0,30,1,4,0,1
21.809997559,40,0,70,1,2,0,0
85.041967773,0,0,60,7,2,1,0
74.59197998,42.2,0,60,6,4,1,0
70.391967773,0,23,86,3,1,1,0
60.545986938,20.5,20.5,80,7,3,1,1
85.538970947,0,2.4989997864,52,1,4,0,1
85.169946289,46,0,NA,NA,NA,NA,NA
121.32198486,0,0,66,9,2,1,0
53.792980957,22,19,74,1,2,1,0
72.809997559,0,15.25,40,1,1,0,0
92.641967773,52,13.959997559,30,7,4,1,0
68.097998047,31,25.25,64,3,2,0,0
69.587988281,0,0,42,6,3,0,1
46.387976074,39.409985352,10,58,6,3,0,1
64.569946289,45,0,76,6,3,0,1
71.261987305,52.4,20,34,9,1,0,0
41.927978516,58,20.5,84,7,2,1,0
88.236612956,45,10,78,6,4,1,1
74.323999023,0,0,68,5,3,1,0
25.397998047,31.5,26.934994507,66,2,7,0,1
102.04196777,48.2,2,48,6,3,0,1
104.42194824,54.4,0,46,9,1,1,0
78.671948242,47,0,62,5,1,0,0
159.69794922,57.4,0,28,6,5,1,1
93.176977539,54.8,0,44,8,6,1,1
72.845977783,31.5,0,70,6,2,1,0
78.5,27,0,22,2,1,0,0
75.74697876,57.6,0,26,3,3,1,0
64.191973877,45,10,74,3,1,0,0
163.54593506,36.4,0,36,6,2,1,0
62.460998535,40.9,0,34,5,2,0,0
107.92896118,31.8,8,52,3,5,0,1
69.587988281,0,0,82,3,1,0,0
66.698965454,15,12.5,42,1,2,0,0
109.93897095,0,25,76,4,1,1,0
88.028961182,42.709979248,0,68,6,2,0,0
32.885998535,45,19.85,32,4,2,0,0
15,55,15.25,22,4,1,0,0
67.845986938,40,10,60,2,2,0,0
65.366973877,36.6,15,42,2,4,0,1
85.471948242,32.4,15.5,60,5,3,1,1
85.591967773,35,16.5,28,1,3,1,1
73.471948242,32.4,2,54,3,2,0,1
66.323986816,0,0,38,4,2,0,0
57.66998291,45,10,36,6,5,1,1
9.8566640218,45,0,82,4,2,0,0
112.53897095,36.5,30,64,4,6,0,1
33.404998779,52.4,0,20,9,2,0,0
78.809997559,45,0,40,6,3,1,1
62.738980103,39.7,10,46,1,1,0,0
64.659973145,35,0,46,6,1,0,0
110.78897095,48.2,25,38,5,3,0,0
77.34197998,0,0,66,4,1,0,0
20,51,30,84,6,3,1,1
129.16196289,39.4,19.4,56,8,5,1,0
22.293324788,40,0,50,3,1,0,0
108.53398438,50.7,28.489990997,60,7,4,1,0
82.659973145,40,0,34,5,2,0,0
18.936665853,52.666666667,0,34,5,3,0,1
90.571972656,41.2,20,32,1,1,0,0
106.84597778,35,25,34,5,3,1,1
186.84191895,57,0,38,3,3,0,1
93.097998047,45.4,27.25,68,9,2,1,0
